student,school,minority,sex,ses,math
4072,5815,Yes,Male,-1.478,0.842
4073,5815,Yes,Male,-1.068,5.271
4074,5815,No,Male,-0.228,17.43
4075,5815,No,Male,0.292,10.485
4076,5815,No,Female,-0.818,0.371
4077,5815,No,Male,-0.228,12.521
4078,5815,Yes,Female,-0.718,2.865
4079,5815,No,Female,-0.048,12.484
4080,5815,No,Female,-0.718,14.206
4081,5815,No,Female,-0.588,19.598
4082,5815,No,Male,-0.518,6.707
4083,5815,Yes,Male,-0.268,3.9
4084,5815,Yes,Female,-1.768,1.27
4085,5815,No,Female,-0.918,11.182
4086,5815,Yes,Female,-0.778,-1.603
4087,5815,Yes,Male,-1.018,14.165
4088,5815,Yes,Male,-0.568,2.04
4089,5815,Yes,Female,-0.688,7.123
4090,5815,No,Female,0.182,5.443
4091,5815,No,Female,-0.038,6.44
4092,5815,Yes,Male,-1.488,3.778
4093,5815,No,Female,-1.018,5.034
4094,5815,No,Male,-0.008,3.278
4095,5815,No,Female,-0.678,10.99
4096,5819,No,Male,0.332,5.698
4097,5819,No,Male,-0.768,1.068
4098,5819,Yes,Male,-0.238,13.427
4099,5819,No,Female,-0.238,13.702
4100,5819,No,Male,1.312,11.802
4101,5819,No,Male,0.822,14.658
4102,5819,No,Female,-0.188,18.881
4103,5819,No,Female,-0.088,2.191
4104,5819,No,Male,0.442,5.19
4105,5819,No,Female,0.332,19.487
4106,5819,No,Male,0.182,7.381
4107,5819,No,Female,0.882,9.741
4108,5819,No,Female,0.692,11.149
4109,5819,No,Male,1.212,16.246
4110,5819,No,Male,0.072,7.782
4111,5819,No,Male,-1.078,19.357
4112,5819,No,Male,0.792,15.575
4113,5819,No,Female,1.262,15.669
4114,5819,Yes,Female,-1.118,15.108
4115,5819,No,Female,-0.658,11.933
4116,5819,No,Male,-0.888,6.032
4117,5819,No,Male,-0.308,23.185
4118,5819,No,Male,0.082,1.584
4119,5819,No,Male,0.022,2.272
4120,5819,No,Female,0.312,16.837
4121,5819,No,Female,0.692,16.688
4122,5819,No,Female,0.782,13.652
4123,5819,No,Male,0.072,5.825
4124,5819,No,Male,0.552,24.812
4125,5819,No,Female,0.142,16.936
4126,5819,No,Male,1.072,24.483
4127,5819,No,Female,1.022,7.492
4128,5819,No,Male,-0.348,3.886
4129,5819,No,Female,0.262,-2.132
4130,5819,No,Male,0.192,18.62
4131,5819,No,Female,0.592,16.084
4132,5819,No,Female,0.592,20.441
4133,5819,No,Female,0.462,3.237
4134,5819,No,Female,-0.078,18.142
4135,5819,No,Male,0.302,10.165
4136,5819,No,Female,-0.088,24.479
4137,5819,No,Female,-0.608,3.615
4138,5819,No,Female,0.152,12.465
4139,5819,No,Female,-0.008,14.736
4140,5819,No,Male,0.002,13.854
4141,5819,No,Female,0.792,18.01
4142,5819,No,Male,0.302,11.794
4143,5819,No,Male,-0.088,13.848
4144,5819,No,Female,-0.998,12.192
4145,5819,No,Male,0.132,-2.334
4146,5838,No,Female,-0.038,13.903
4147,5838,No,Female,0.772,14.123
4148,5838,No,Male,0.152,24.133
4149,5838,No,Female,0.842,22.449
4150,5838,No,Male,-0.188,10.225
4151,5838,No,Female,-0.118,5.441
4152,5838,No,Female,-0.168,7.477
4153,5838,Yes,Male,-0.228,14.707
4154,5838,No,Male,-0.828,13.934
4155,5838,No,Female,-0.598,10.504
4156,5838,No,Female,0.212,14.275
4157,5838,No,Male,0.152,21.355
4158,5838,No,Female,-0.888,8.754
4159,5838,No,Male,0.932,13.701
4160,5838,No,Female,-0.958,9.614
4161,5838,No,Female,0.982,10.439
4162,5838,No,Male,-0.248,3.584
4163,5838,No,Male,-0.168,20.673
4164,5838,No,Female,0.462,12.335
4165,5838,No,Male,0.502,10.479
4166,5838,No,Female,-0.148,15.515
4167,5838,No,Female,1.072,9.875
4168,5838,No,Female,0.712,17.327
4169,5838,No,Male,0.932,7.193
4170,5838,No,Male,1.512,16.189
4171,5838,No,Female,-0.038,16.948
4172,5838,No,Female,0.732,17.312
4173,5838,No,Male,-0.038,20.765
4174,5838,No,Male,0.242,19.485
4175,5838,No,Female,-0.298,19.247
4176,5838,No,Female,-0.408,2.417
4177,5937,No,Male,1.122,23.88
4178,5937,No,Male,1.262,23.771
4179,5937,No,Male,1.042,18.312
4180,5937,No,Male,0.362,17.539
4181,5937,No,Male,-0.018,6.102
4182,5937,No,Female,1.512,18.4
4183,5937,No,Male,0.632,19.4
4184,5937,No,Female,1.202,18.56
4185,5937,No,Female,1.172,8.631
4186,5937,No,Female,1.072,18.38
4187,5937,No,Male,0.662,14.503
4188,5937,No,Male,0.482,23.822
4189,5937,No,Male,0.952,12.911
4190,5937,No,Female,-0.148,18.345
4191,5937,No,Female,0.612,17.152
4192,5937,No,Female,-0.068,12.846
4193,5937,No,Female,0.702,18.358
4194,5937,No,Female,-0.568,17.19
4195,5937,No,Male,0.822,4.141
4196,5937,No,Male,0.932,10.045
4197,5937,No,Male,1.382,20.011
4198,5937,No,Female,0.202,19.803
4199,5937,No,Female,1.122,21.66
4200,5937,No,Male,0.222,22.717
4201,5937,Yes,Female,-0.748,16.219
4202,5937,No,Female,0.232,15.92
4203,5937,No,Female,0.992,12.853
4204,5937,No,Male,0.842,17.321
4205,5937,No,Female,0.892,17.711
4206,6074,No,Female,-0.438,21.142
4207,6074,No,Female,-1.068,4.826
4208,6074,No,Female,-0.798,15.473
4209,6074,No,Female,0.292,4.472
4210,6074,No,Female,0.042,12.553
4211,6074,No,Female,-0.368,19.772
4212,6074,No,Female,-0.748,4.176
4213,6074,No,Female,-0.438,15.573
4214,6074,Yes,Female,-0.708,18.807
4215,6074,No,Female,-0.828,8.914
4216,6074,No,Female,-0.258,8.005
4217,6074,No,Female,-0.278,15.241
4218,6074,No,Female,-0.768,19.184
4219,6074,No,Female,-0.438,13.302
4220,6074,No,Female,0.252,14.818
4221,6074,No,Female,-0.818,15.502
4222,6074,No,Female,-0.038,8.642
4223,6074,No,Female,-1.098,7.316
4224,6074,No,Female,0.022,15.243
4225,6074,No,Female,-0.798,10.654
4226,6074,No,Female,-0.668,15.076
4227,6074,No,Female,-0.198,18.324
4228,6074,No,Female,-0.508,18.875
4229,6074,No,Female,0.142,16.89
4230,6074,No,Female,-0.748,17.681
4231,6074,No,Female,-0.028,7.907
4232,6074,No,Female,0.662,9.38
4233,6074,No,Female,-0.678,5.236
4234,6074,No,Female,-0.748,23.917
4235,6074,No,Female,0.442,15.636
4236,6074,No,Female,0.092,22.427
4237,6074,No,Female,-0.448,20.075
4238,6074,No,Female,-0.608,11.344
4239,6074,No,Female,-0.488,17.445
4240,6074,No,Female,-1.778,2.124
4241,6074,No,Female,0.522,1.099
4242,6074,No,Female,0.542,20.251
4243,6074,No,Female,-0.158,12.511
4244,6074,No,Female,0.692,6.332
4245,6074,No,Female,-1.608,7.082
4246,6074,No,Female,0.672,12.55
4247,6074,No,Female,-0.258,21.26
4248,6074,No,Female,0.032,9.377
4249,6074,No,Female,-1.118,15.842
4250,6074,No,Female,0.852,6.963
4251,6074,No,Female,0.672,21.986
4252,6074,No,Female,-0.358,20.635
4253,6074,Yes,Female,-0.478,2.823
4254,6074,No,Female,-0.618,17.173
4255,6074,No,Female,-0.358,24.421
4256,6074,No,Female,0.562,21.658
4257,6074,No,Female,-0.568,21.734
4258,6074,No,Female,-0.828,5.311
4259,6074,No,Female,-0.488,9.831
4260,6074,No,Female,1.512,19.882
4261,6074,No,Female,0.122,16.956
4262,6089,No,Female,-0.398,20.111
4263,6089,No,Female,0.242,16.624
4264,6089,No,Female,-0.028,15.343
4265,6089,No,Male,1.032,20.613
4266,6089,No,Male,0.172,20.069
4267,6089,No,Female,0.292,6.761
4268,6089,No,Female,-0.178,14.498
4269,6089,No,Male,-0.138,21.052
4270,6089,No,Male,-0.708,15.761
4271,6089,No,Female,0.502,19.729
4272,6089,No,Male,0.152,24.386
4273,6089,No,Female,0.482,13.833
4274,6089,No,Female,1.022,17.54
4275,6089,No,Male,-0.298,-0.111
4276,6089,No,Male,0.442,8.726
4277,6089,No,Female,0.652,5.722
4278,6089,No,Female,-1.238,11.303
4279,6089,No,Male,-0.258,23.259
4280,6089,No,Female,0.562,13.337
4281,6089,No,Male,1.222,6.707
4282,6089,No,Male,-0.698,22.854
4283,6089,No,Female,-0.138,22.521
4284,6089,No,Female,-0.288,13.947
4285,6089,No,Female,0.892,19.499
4286,6089,No,Male,0.292,12.577
4287,6089,No,Female,-0.478,16.761
4288,6089,No,Male,-0.718,13.901
4289,6089,No,Female,0.642,12.605
4290,6089,No,Male,0.502,13.544
4291,6089,No,Female,-2.038,1.199
4292,6089,No,Female,0.902,24.707
4293,6089,No,Female,0.762,21.793
4294,6089,No,Male,-0.328,22.625
4295,6144,No,Male,0.202,13.89
4296,6144,No,Female,0.522,21.272
4297,6144,No,Male,-0.478,22.091
4298,6144,Yes,Male,-0.538,6.02
4299,6144,Yes,Male,-0.048,6.868
4300,6144,Yes,Male,-0.128,10.037
4301,6144,No,Male,1.042,13.639
4302,6144,No,Female,-0.078,1.785
4303,6144,No,Female,-0.598,16.246
4304,6144,No,Male,-0.058,11.486
4305,6144,No,Male,-0.228,-1.852
4306,6144,No,Female,0.192,3.001
4307,6144,Yes,Male,-1.308,4.239
4308,6144,Yes,Male,-0.848,2.799
4309,6144,No,Female,0.032,21.64
4310,6144,No,Female,-0.498,14.616
4311,6144,Yes,Male,-0.658,6.217
4312,6144,Yes,Female,-1.168,0.251
4313,6144,No,Female,-0.428,16.239
4314,6144,No,Male,-1.778,1.107
4315,6144,No,Male,0.212,5.01
4316,6144,No,Female,1.512,12.65
4317,6144,Yes,Female,-0.148,3.967
4318,6144,No,Male,-0.918,3.605
4319,6144,No,Female,-1.948,3.091
4320,6144,No,Male,-0.558,4.641
4321,6144,No,Female,-1.338,11.389
4322,6144,No,Female,0.282,8.362
4323,6144,No,Female,-0.208,4.554
4324,6144,Yes,Female,-0.808,13.247
4325,6144,No,Female,-0.258,12.344
4326,6144,No,Female,0.072,8.464
4327,6144,No,Female,-0.658,0.778
4328,6144,No,Male,0.402,10.84
4329,6144,No,Female,-0.958,22.307
4330,6144,No,Male,-0.968,4.085
4331,6144,No,Male,-0.488,12.216
4332,6144,Yes,Male,-1.248,-0.726
4333,6144,No,Male,0.412,2.503
4334,6144,No,Female,-1.508,8.519
4335,6144,No,Male,-0.508,15.139
4336,6144,No,Male,-0.968,3.719
4337,6144,No,Female,-1.368,5.143
4338,6170,Yes,Female,0.462,8.954
4339,6170,No,Female,0.132,20.087
4340,6170,Yes,Female,1.002,19.951
4341,6170,No,Male,-0.048,22.3
4342,6170,No,Female,0.072,14.148
4343,6170,No,Female,-0.818,13.626
4344,6170,Yes,Male,-0.398,16.68
4345,6170,No,Male,-1.298,15.085
4346,6170,No,Female,0.142,1.01
4347,6170,No,Male,-0.818,23.917
4348,6170,No,Female,-0.518,4.27
4349,6170,No,Female,0.422,13.298
4350,6170,No,Male,-0.538,20.251
4351,6170,No,Male,-0.948,10.991
4352,6170,No,Male,-1.008,3.253
4353,6170,Yes,Female,-2.398,0.379
4354,6170,No,Female,0.532,24.012
4355,6170,Yes,Female,-0.778,-0.205
4356,6170,No,Male,-0.258,23.231
4357,6170,No,Female,-0.458,18.317
4358,6170,No,Male,1.182,24.247
4359,6291,Yes,Male,-0.228,10.305
4360,6291,Yes,Female,-0.688,11.178
4361,6291,Yes,Male,-0.528,17.11
4362,6291,Yes,Female,-0.838,8.031
4363,6291,Yes,Male,-0.178,17.821
4364,6291,Yes,Female,-0.658,4.633
4365,6291,Yes,Female,-0.238,12.085
4366,6291,No,Female,-1.098,3.309
4367,6291,Yes,Male,-0.318,0.612
4368,6291,Yes,Female,-0.778,1.803
4369,6291,No,Female,-0.388,8.022
4370,6291,No,Female,-0.408,4.01
4371,6291,Yes,Male,-1.498,5.9
4372,6291,Yes,Male,-0.158,9.182
4373,6291,Yes,Female,-1.308,7.133
4374,6291,No,Female,-0.478,6.294
4375,6291,Yes,Female,-0.218,15.823
4376,6291,Yes,Female,-0.048,14.38
4377,6291,Yes,Female,-1.458,3.326
4378,6291,No,Female,-0.068,5.5
4379,6291,Yes,Female,-1.518,3.377
4380,6291,Yes,Female,-1.518,7.026
4381,6291,No,Female,0.482,23.578
4382,6291,Yes,Female,0.312,19.619
4383,6291,Yes,Male,-0.258,23.137
4384,6291,No,Female,-0.158,16.177
4385,6291,Yes,Female,-1.858,15.868
4386,6291,No,Male,0.472,17.446
4387,6291,Yes,Male,0.122,18.119
4388,6291,Yes,Male,-0.468,-2.092
4389,6291,Yes,Female,-1.158,12.663
4390,6291,Yes,Male,-1.048,13.835
4391,6291,Yes,Female,-0.028,3.872
4392,6291,Yes,Female,-0.418,10.092
4393,6291,No,Female,0.362,4.582
4394,6366,No,Female,0.992,19.467
4395,6366,No,Female,0.752,17.715
4396,6366,No,Male,-0.678,14.341
4397,6366,No,Male,1.432,23.04
4398,6366,No,Male,0.662,24.993
4399,6366,No,Female,0.942,22.943
4400,6366,No,Male,1.212,23.525
4401,6366,No,Male,-0.518,24.133
4402,6366,No,Male,0.662,21.689
4403,6366,No,Female,0.142,10.158
4404,6366,No,Female,0.582,20.761
4405,6366,No,Female,0.482,22.055
4406,6366,Yes,Male,-0.238,8.933
4407,6366,No,Female,1.092,24.252
4408,6366,No,Female,0.802,10.477
4409,6366,No,Female,0.842,12.082
4410,6366,No,Female,-0.438,20.619
4411,6366,No,Female,0.422,3.745
4412,6366,Yes,Male,-1.428,7.292
4413,6366,No,Female,0.902,14.516
4414,6366,No,Female,0.092,22.827
4415,6366,No,Female,0.032,12.211
4416,6366,Yes,Male,0.172,15.183
4417,6366,No,Male,0.402,9.178
4418,6366,No,Female,0.072,19.704
4419,6366,No,Female,0.362,19.685
4420,6366,Yes,Female,0.702,12.565
4421,6366,No,Male,0.762,22.572
4422,6366,Yes,Female,-0.718,5.932
4423,6366,No,Male,-0.098,8.34
4424,6366,No,Male,0.542,15.712
4425,6366,No,Male,0.222,15.415
4426,6366,No,Male,1.122,19.41
4427,6366,No,Male,-0.138,18.12
4428,6366,No,Male,-0.738,8.317
4429,6366,No,Female,0.692,12.723
4430,6366,No,Female,0.542,22.311
4431,6366,No,Male,0.672,18.33
4432,6366,No,Female,-0.218,15.019
4433,6366,No,Female,0.232,10.79
4434,6366,No,Female,0.062,16.491
4435,6366,No,Female,0.152,18.028
4436,6366,No,Female,-0.388,21.264
4437,6366,No,Female,-0.028,14.318
4438,6366,No,Male,1.152,15.572
4439,6366,No,Male,-0.328,21.755
4440,6366,No,Female,-0.038,19.327
4441,6366,Yes,Male,-0.678,13.882
4442,6366,No,Female,0.642,3.706
4443,6366,No,Male,0.852,10.186
4444,6366,No,Male,1.342,-0.799
4445,6366,Yes,Male,1.102,12.971
4446,6366,No,Female,-1.068,14.084
4447,6366,No,Female,1.282,12.104
4448,6366,Yes,Female,0.192,3.57
4449,6366,No,Male,1.262,24.418
4450,6366,No,Female,-0.458,11.635
4451,6366,No,Female,-0.418,24.479
4452,6397,No,Male,1.042,-1.483
4453,6397,No,Female,0.522,13.327
4454,6397,No,Female,1.152,10.873
4455,6397,Yes,Male,0.322,15.109
4456,6397,Yes,Female,-1.048,6.886
4457,6397,Yes,Male,-2.058,4.233
4458,6397,No,Male,0.772,12.774
4459,6397,No,Male,-0.018,13.581
4460,6397,No,Male,0.472,3.344
4461,6397,Yes,Male,-1.388,3.834
4462,6397,No,Male,-0.598,23.388
4463,6397,Yes,Female,-1.788,3.457
4464,6397,No,Male,0.142,20.658
4465,6397,Yes,Male,-0.928,6.842
4466,6397,No,Male,-0.158,8.559
4467,6397,Yes,Female,-0.568,4.918
4468,6397,No,Male,-1.448,14.09
4469,6397,No,Female,0.262,10.284
4470,6397,No,Male,-0.018,6.76
4471,6397,Yes,Female,0.382,4.496
4472,6397,No,Male,1.242,21.663
4473,6397,No,Female,-0.288,19.411
4474,6397,No,Female,0.042,15.241
4475,6397,No,Female,-0.088,18.314
4476,6397,No,Female,0.072,14.82
4477,6397,No,Female,-0.438,11.505
4478,6397,Yes,Male,-0.748,4.987
4479,6397,No,Female,-1.368,5.641
4480,6397,Yes,Female,-0.228,2.679
4481,6397,Yes,Male,-0.098,0.67
4482,6397,No,Female,-1.178,15.045
4483,6397,No,Male,-0.338,20.828
4484,6397,No,Female,-0.118,8.826
4485,6397,No,Male,0.552,15.79
4486,6397,No,Male,0.792,19.724
4487,6397,No,Male,-0.868,20.222
4488,6397,No,Female,-0.208,5.688
4489,6397,No,Female,1.222,23.261
4490,6397,Yes,Male,-0.988,10.856
4491,6397,No,Male,-0.248,17.857
4492,6397,Yes,Female,-0.568,3.335
4493,6397,Yes,Male,-1.308,6.572
4494,6397,No,Female,-0.118,7.387
4495,6397,No,Male,0.272,24.869
4496,6397,Yes,Male,-0.028,19.833
4497,6397,No,Female,-0.068,21.334
4498,6397,No,Male,1.062,17.267
4499,6397,No,Male,-0.288,21.887
4500,6397,No,Male,-0.188,18.07
4501,6397,No,Female,-0.478,12.869
4502,6397,Yes,Male,-1.308,9.659
4503,6397,Yes,Female,0.012,6.211
4504,6397,Yes,Female,0.042,10.388
4505,6397,No,Male,-0.498,14.898
4506,6397,No,Male,-0.418,17.669
4507,6397,No,Male,0.982,21.897
4508,6397,No,Female,0.172,24.434
4509,6397,No,Male,-0.928,21.557
4510,6397,Yes,Male,-1.098,11.861
4511,6397,No,Male,-0.008,16.811
4512,6415,No,Female,-0.588,21.594
4513,6415,No,Male,-0.808,13.752
4514,6415,No,Male,-0.998,10.266
4515,6415,No,Female,0.412,6.46
4516,6415,No,Male,0.002,23.108
4517,6415,No,Male,-1.488,2.187
4518,6415,No,Male,-1.188,12.877
4519,6415,No,Female,0.082,23.717
4520,6415,No,Female,-0.268,21.857
4521,6415,No,Female,0.052,11.85
4522,6415,No,Male,0.262,21.877
4523,6415,No,Male,0.372,12.51
4524,6415,No,Female,-0.058,0.965
4525,6415,No,Male,0.782,16.623
4526,6415,No,Female,-0.158,4.653
4527,6415,No,Female,0.042,3.353
4528,6415,No,Male,0.942,13.091
4529,6415,No,Female,-0.328,17.129
4530,6415,No,Male,-0.118,17.937
4531,6415,No,Female,-0.278,12.238
4532,6415,No,Female,-0.018,15.296
4533,6415,No,Male,-1.038,4.205
4534,6415,No,Female,0.572,15.117
4535,6415,No,Male,0.012,11.407
4536,6415,No,Male,-0.788,1.103
4537,6415,No,Female,-0.068,10.36
4538,6415,No,Female,0.962,7.52
4539,6415,No,Male,0.212,14.397
4540,6415,No,Male,-1.368,19.749
4541,6415,No,Male,0.022,20.767
4542,6415,No,Female,0.912,20.124
4543,6415,No,Female,0.912,12.268
4544,6415,No,Female,-1.678,7.035
4545,6415,No,Female,-0.768,4.292
4546,6415,No,Male,1.212,21.508
4547,6415,No,Female,-0.558,13.945
4548,6415,No,Female,-0.508,9.658
4549,6415,No,Female,-0.218,9.81
4550,6415,No,Female,-0.008,-1.818
4551,6415,No,Male,0.662,17.055
4552,6415,Yes,Male,-0.748,4.731
4553,6415,No,Male,-0.818,6.552
4554,6415,No,Male,0.132,1.208
4555,6415,No,Female,0.022,12.706
4556,6415,Yes,Male,0.112,16.762
4557,6415,No,Female,-1.218,3.444
4558,6415,No,Female,-1.658,7.237
4559,6415,No,Male,-0.498,9.371
4560,6415,No,Male,-0.218,6.34
4561,6415,No,Female,-0.458,12.706
4562,6415,No,Female,0.132,17.118
4563,6415,No,Female,0.022,21.869
4564,6415,No,Male,-0.508,2.935
4565,6415,No,Male,0.462,15.63
4566,6443,Yes,Male,-0.428,6.372
4567,6443,No,Female,-1.408,14.039
4568,6443,Yes,Male,-1.168,12.655
4569,6443,No,Male,-0.338,9.865
4570,6443,Yes,Female,0.202,9.937
4571,6443,No,Female,0.362,-1.806
4572,6443,No,Female,0.362,22.391
4573,6443,No,Male,-0.898,14.191
4574,6443,No,Female,-1.068,13.014
4575,6443,No,Female,0.642,5.873
4576,6443,No,Female,-0.808,12.427
4577,6443,No,Female,0.422,10.582
4578,6443,No,Female,-0.618,17.731
4579,6443,No,Female,0.762,7.731
4580,6443,No,Female,-0.728,9.522
4581,6443,No,Male,0.222,14.626
4582,6443,No,Female,-0.308,3.93
4583,6443,Yes,Male,-1.308,13.861
4584,6443,No,Male,-0.048,18.22
4585,6443,Yes,Female,-1.168,-1.199
4586,6443,Yes,Male,-2.498,7.096
4587,6443,Yes,Female,0.392,6.087
4588,6443,Yes,Female,-0.348,5.779
4589,6443,No,Female,0.472,4.745
4590,6443,No,Female,0.442,15.571
4591,6443,Yes,Female,-0.398,0.98
4592,6443,Yes,Female,-0.388,9.627
4593,6443,No,Male,-0.728,2.493
4594,6443,Yes,Male,-0.918,15.06
4595,6443,No,Female,0.702,2.866
4596,6464,Yes,Female,-0.518,4.898
4597,6464,Yes,Male,-1.458,23.822
4598,6464,Yes,Female,-1.068,2.57
4599,6464,Yes,Female,-2.328,0.247
4600,6464,Yes,Male,-0.298,11.448
4601,6464,Yes,Male,-0.808,4.745
4602,6464,Yes,Female,-1.288,10.969
4603,6464,Yes,Female,0.142,14.298
4604,6464,Yes,Female,-0.208,2.792
4605,6464,Yes,Male,-0.658,3.721
4606,6464,Yes,Female,-0.278,11.265
4607,6464,Yes,Female,-1.458,10.249
4608,6464,Yes,Female,-1.548,7.235
4609,6464,Yes,Female,0.232,7.347
4610,6464,Yes,Male,-1.078,6.198
4611,6464,Yes,Female,-1.078,2.083
4612,6464,Yes,Male,0.242,11.771
4613,6464,Yes,Male,-0.188,6.864
4614,6464,Yes,Female,0.422,2.291
4615,6464,Yes,Male,-0.348,3.949
4616,6464,Yes,Male,-0.178,14.876
4617,6464,Yes,Female,-0.328,7.962
4618,6464,Yes,Female,-0.508,6.676
4619,6464,Yes,Male,-0.438,9.251
4620,6464,Yes,Female,-1.308,6.921
4621,6464,Yes,Female,-0.718,7.526
4622,6464,Yes,Male,-0.788,7.068
4623,6464,Yes,Female,-0.718,-1.638
4624,6464,Yes,Male,-1.058,-1.747
4625,6469,No,Male,0.282,17.823
4626,6469,No,Male,1.152,20.396
4627,6469,Yes,Male,0.422,20.159
4628,6469,No,Male,0.862,24.309
4629,6469,Yes,Male,-1.118,16.217
4630,6469,No,Male,1.052,22.027
4631,6469,No,Male,0.892,19.71
4632,6469,No,Male,1.362,23.081
4633,6469,No,Male,1.072,17.711
4634,6469,No,Male,0.942,23.677
4635,6469,Yes,Male,0.832,16.909
4636,6469,No,Male,0.152,16.352
4637,6469,No,Male,-0.318,22.992
4638,6469,No,Male,1.422,20.743
4639,6469,Yes,Male,0.382,9.766
4640,6469,No,Male,0.692,21.721
4641,6469,No,Male,0.072,21.514
4642,6469,No,Male,1.182,20.34
4643,6469,Yes,Male,1.512,23.043
4644,6469,No,Male,1.172,20.403
4645,6469,Yes,Male,0.152,7.778
4646,6469,No,Male,1.452,18.076
4647,6469,No,Male,0.202,24.993
4648,6469,Yes,Male,1.372,22.284
4649,6469,Yes,Male,0.172,11.161
4650,6469,No,Male,0.502,22.752
4651,6469,Yes,Male,0.102,12.561
4652,6469,Yes,Male,1.182,15.772
4653,6469,Yes,Male,0.522,11.941
4654,6469,Yes,Male,1.362,23.509
4655,6469,Yes,Male,1.292,16.133
4656,6469,Yes,Male,1.512,19.326
4657,6469,Yes,Male,-0.208,10.358
4658,6469,No,Male,1.132,21.74
4659,6469,Yes,Male,0.262,17.364
4660,6469,No,Male,1.512,24.993
4661,6469,No,Male,1.282,11.097
4662,6469,No,Male,0.752,12.624
4663,6469,No,Male,1.362,23.619
4664,6469,No,Male,0.942,16.902
4665,6469,No,Male,0.622,22.705
4666,6469,No,Male,1.512,7.292
4667,6469,Yes,Male,1.342,12.878
4668,6469,Yes,Male,0.362,10.542
4669,6469,Yes,Male,1.342,19.599
4670,6469,Yes,Male,-0.428,18.058
4671,6469,Yes,Male,0.792,21.919
4672,6469,No,Male,0.982,23.889
4673,6469,Yes,Male,0.292,11.778
4674,6469,Yes,Male,-0.248,15.088
4675,6469,No,Male,-0.408,22.491
4676,6469,No,Male,1.092,15.464
4677,6469,No,Male,1.172,22.08
4678,6469,No,Male,0.992,18.614
4679,6469,No,Male,1.512,20.967
4680,6469,No,Male,1.242,22.694
4681,6469,No,Male,-0.158,22.042
4682,6484,No,Female,0.082,7.068
4683,6484,No,Male,-0.378,21.653
4684,6484,No,Female,-0.898,18.539
4685,6484,No,Male,-0.988,18.707
4686,6484,No,Male,1.122,15.296
4687,6484,No,Male,0.042,17.224
4688,6484,No,Female,-0.898,8.05
4689,6484,No,Female,-0.678,20.84
4690,6484,No,Male,0.942,15.863
4691,6484,No,Male,-0.188,-2.557
4692,6484,No,Female,-0.478,-0.765
4693,6484,No,Female,0.372,8.976
4694,6484,No,Female,-1.498,20.571
4695,6484,Yes,Female,-0.188,16.233
4696,6484,No,Male,0.902,16.948
4697,6484,Yes,Female,-1.168,13.959
4698,6484,No,Female,-0.348,8.782
4699,6484,No,Female,-1.018,5.674
4700,6484,No,Female,-1.128,5.59
4701,6484,No,Female,-0.178,20.188
4702,6484,No,Male,1.262,6.563
4703,6484,No,Female,0.152,20.742
4704,6484,No,Female,-0.848,12.881
4705,6484,No,Male,-0.358,8.1
4706,6484,No,Female,-0.248,19.705
4707,6484,No,Male,0.012,14.612
4708,6484,No,Male,0.142,3.269
4709,6484,No,Female,-0.578,14.474
4710,6484,No,Female,-0.428,21.073
4711,6484,No,Male,0.462,20.267
4712,6484,No,Male,1.202,24.479
4713,6484,No,Female,-0.458,17.42
4714,6484,No,Female,-0.078,10.101
4715,6484,No,Male,-0.228,-2.832
4716,6484,No,Male,0.082,4.241
4717,6578,No,Female,-0.378,19.679
4718,6578,No,Female,-0.088,20.847
4719,6578,No,Female,-1.438,10.643
4720,6578,No,Female,-0.728,11.011
4721,6578,No,Female,0.302,19.288
4722,6578,No,Female,-1.138,16.109
4723,6578,No,Female,0.342,11.931
4724,6578,No,Female,0.132,6.767
4725,6578,Yes,Female,-1.098,23.133
4726,6578,No,Female,-0.708,14.462
4727,6578,No,Female,1.052,17.684
4728,6578,No,Female,-0.308,-1.17
4729,6578,No,Female,-0.788,21.704
4730,6578,Yes,Female,-2.058,5.82
4731,6578,No,Female,-0.208,13.556
4732,6578,No,Female,-1.308,5.757
4733,6578,Yes,Female,-0.388,5.95
4734,6578,Yes,Female,-0.818,0.936
4735,6578,No,Female,0.092,16.157
4736,6578,No,Female,0.122,12.632
4737,6578,Yes,Female,0.232,3.563
4738,6578,Yes,Female,0.082,8.728
4739,6578,No,Female,0.302,16.673
4740,6578,No,Female,-0.648,11.423
4741,6578,No,Female,-0.808,3.565
4742,6578,No,Female,-0.388,17.727
4743,6578,No,Female,0.222,20.739
4744,6578,Yes,Female,0.052,12.394
4745,6578,No,Female,-0.258,8.117
4746,6578,Yes,Female,-0.638,11.84
4747,6578,No,Female,-0.518,14.964
4748,6578,No,Female,-1.408,9.759
4749,6578,No,Female,-1.368,6.627
4750,6578,Yes,Female,-1.228,13.505
4751,6578,No,Female,-0.438,15.381
4752,6578,No,Female,-0.008,12.258
4753,6578,No,Female,0.122,18.616
4754,6578,Yes,Female,-0.838,0.771
4755,6578,No,Female,-0.948,9.842
4756,6578,No,Female,-0.708,2.446
4757,6578,Yes,Female,-0.628,2.751
